Date,League,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HST,AST,HomeTeamLP,AwayTeamLP,HTFormPts,ATFormPts,HTEloRatings,ATEloRatings,numbers,Avg_HST,Avg_AST
2021-03-01,Spanish La Liga,Ath Bilbao,Elche,1,0,H,2,2,10,17,5,3,1713.947266,1563.665039,22609,4.6,2.8
2021-02-21,Spanish La Liga,Ath Bilbao,Villarreal,1,1,D,8,2,10,7,7,4,1711.544067,1779.925537,22489,4.8,2.6
2021-01-25,Spanish La Liga,Ath Bilbao,Getafe,5,1,H,8,2,10,15,7,7,1693.735352,1707.262329,22111,5,2.4
2021-01-10,Spanish La Liga,Ath Bilbao,Alaves,1,0,H,5,5,9,17,8,3,1693.735352,1642.190552,21882,4.4,2.6
2020-12-31,Spanish La Liga,Ath Bilbao,Sociedad,0,1,A,0,3,10,5,5,2,1702.444702,1750.65686,21801,4.4,1.8
2020-12-18,Spanish La Liga,Ath Bilbao,Huesca,2,0,H,3,1,10,18,5,6,1691.908081,1596.146118,21626,5.2,2.6
2020-11-23,Spanish La Liga,Ath Bilbao,Betis,4,0,H,9,1,10,6,6,6,1707.653076,1679.427734,21342,5.2,3.2
2020-10-31,Spanish La Liga,Ath Bilbao,Sevilla,2,1,H,5,3,10,4,6,7,1702.220825,1852.878174,21182,4.6,3.4
2020-10-18,Spanish La Liga,Ath Bilbao,Levante,2,0,H,5,1,10,14,3,6,1700.745605,1698.670776,21079,4.2,3.8
2020-09-07,Spanish La Liga,Ath Bilbao,Sevilla,1,2,A,4,7,11,4,9,9,1719.870972,1859.843262,20906,3.8,4
2020-07-16,Spanish La Liga,Ath Bilbao,Leganes,0,2,A,3,4,11,18,9,7,1753.195435,1640.553955,20665,3.2,3.4
2020-06-27,Spanish La Liga,Ath Bilbao,Mallorca,3,1,H,6,2,11,19,8,4,1740.02124,1586.330566,20472,2.6,3.4
2020-06-20,Spanish La Liga,Ath Bilbao,Betis,1,0,H,3,5,11,15,8,5,1736.764648,1696.885376,20386,1.8,3.4
2020-06-14,Spanish La Liga,Ath Bilbao,Ath Madrid,1,1,D,3,2,11,3,6,9,1734.767456,1870.300781,20324,1.6,3
2020-05-07,Spanish La Liga,Ath Bilbao,Real Madrid,0,1,A,1,4,11,1,10,15,1734.767456,1886.589355,20174,2.2,3.2
2020-04-12,Spanish La Liga,Ath Bilbao,Celta,0,2,A,0,4,10,8,7,5,1734.767456,1675.411133,20142,2.8,2.6
2020-02-16,Spanish La Liga,Ath Bilbao,Osasuna,0,1,A,2,2,11,10,3,5,1729.970459,1674.477173,19868,4,2.4
2020-02-02,Spanish La Liga,Ath Bilbao,Getafe,0,2,A,2,3,11,8,5,9,1749.251465,1784.73645,19738,4.2,2.4
2020-01-19,Spanish La Liga,Ath Bilbao,Celta,1,1,D,6,3,11,17,6,3,1754.55835,1641.5354,19610,4.6,2.2
2020-01-10,Spanish La Liga,Ath Bilbao,Cadiz,0,1,A,4,1,10,12,6,3,1754.55835,1601.137695,19504,4.4,2.6
2020-01-03,Spanish La Liga,Ath Bilbao,Villarreal,1,0,H,6,3,11,5,1,10,1751.657227,1734.543457,19453,5,3
2019-12-14,Spanish La Liga,Ath Bilbao,Eibar,0,0,D,3,2,11,14,10,3,1750.597168,1667.833374,19233,5.8,2.8
2019-12-05,Spanish La Liga,Ath Bilbao,Celta,3,1,H,4,2,8,17,7,8,1756.471191,1658.856567,19156,6.2,2.8
2019-10-30,Spanish La Liga,Ath Bilbao,Espanol,3,0,H,5,5,11,20,2,4,1725.565063,1695.436401,18877,6,3.6
2019-10-20,Spanish La Liga,Ath Bilbao,Valladolid,1,1,D,7,3,11,13,5,6,1733.944092,1644.312866,18763,5.8,2.8
2019-10-11,Spanish La Liga,Ath Bilbao,Levante,2,1,H,10,2,11,12,5,9,1733.944092,1687.318848,18700,5.4,2.6
2019-10-02,Spanish La Liga,Ath Bilbao,Barcelona,0,0,D,5,2,8,1,10,13,1738.999023,1972.729126,18618,4.4,2.6
2019-09-28,Spanish La Liga,Ath Bilbao,Valencia,0,1,A,3,6,11,9,9,5,1747.53418,1798.044312,18557,4.6,2.6
2019-09-22,Spanish La Liga,Ath Bilbao,Alaves,2,0,H,4,1,11,16,8,8,1741.575928,1682.189819,18494,4.2,2
2019-08-30,Spanish La Liga,Ath Bilbao,Sociedad,2,0,H,5,2,11,6,7,10,1736.858521,1729.355103,18284,5.2,2.6
2019-08-16,Spanish La Liga,Ath Bilbao,Barcelona,1,0,H,5,2,11,2,7,10,1719.870483,1998.549438,18197,5.2,2.6
2019-08-03,Spanish La Liga,Ath Bilbao,Espanol,1,1,D,6,2,8,7,7,9,1718.554199,1736.167114,18166,5.6,3.4
2019-04-27,Spanish La Liga,Ath Bilbao,Alaves,1,1,D,1,3,8,11,9,2,1740.747559,1695.299927,17809,5.2,3.4
2019-04-14,Spanish La Liga,Ath Bilbao,Vallecano,3,2,H,9,4,8,20,10,4,1732.175293,1598.863037,17661,5.4,3.2
2019-03-16,Spanish La Liga,Ath Bilbao,Ath Madrid,2,0,H,5,2,8,2,8,12,1706.638428,1901.907837,17384,4.2,3.2
2019-03-04,Spanish La Liga,Ath Bilbao,Levante,3,2,H,7,6,8,15,10,2,1721.983887,1698.407715,17274,4.4,3
2019-02-23,Spanish La Liga,Ath Bilbao,Eibar,1,0,H,4,2,8,12,8,9,1722.147095,1736.714355,17140,3.6,2.2
2019-01-27,Spanish La Liga,Ath Bilbao,Betis,1,0,H,2,2,8,10,9,7,1701.45459,1725.912109,16839,3.6,2.2
2019-01-13,Spanish La Liga,Ath Bilbao,Sevilla,2,0,H,3,4,8,6,8,7,1686.015137,1805.459961,16684,4.2,2
2019-01-12,Spanish La Liga,Ath Bilbao,Granada,2,0,H,6,1,11,7,10,4,1686.015137,1586.046143,16668,4,1.8
2018-12-22,Spanish La Liga,Ath Bilbao,Valladolid,1,1,D,3,2,8,16,5,4,1677.875977,1644.188477,16522,4.8,1.8
2018-11-25,Spanish La Liga,Ath Bilbao,Getafe,1,1,D,4,2,8,5,3,7,1686.224365,1729.813354,16261,4.6,2.6
2018-11-03,Spanish La Liga,Ath Bilbao,Leganes,2,0,H,5,1,16,17,5,4,1690.145386,1633.675659,16108,4.4,3.4
2018-10-27,Spanish La Liga,Ath Bilbao,Valencia,0,0,D,2,3,8,4,3,7,1689.569214,1783.924072,16016,4.4,3.6
2018-10-12,Spanish La Liga,Ath Bilbao,Girona,1,0,H,10,1,8,18,2,11,1686.578491,1665.61499,15900,4.8,3.8
2018-09-26,Spanish La Liga,Ath Bilbao,Villarreal,0,3,A,2,6,8,14,6,5,1708.098633,1737.541382,15692,3.8,4
2018-09-15,Spanish La Liga,Ath Bilbao,Real Madrid,1,1,D,3,6,8,3,7,13,1699.505859,2028.648193,15567,5,3
2018-09-02,Spanish La Liga,Ath Bilbao,Las Palmas,0,0,D,5,2,16,19,6,6,1699.505859,1547.065674,15526,5,2.6
2018-08-27,Spanish La Liga,Ath Bilbao,Huesca,2,2,D,4,4,8,19,6,3,1703.783691,1616.092896,15517,5,2.8
2018-08-20,Spanish La Liga,Ath Bilbao,Leganes,2,1,H,5,2,8,13,3,4,1698.957275,1633.784668,15469,5.2,2.6
2018-07-01,Spanish La Liga,Ath Bilbao,Alaves,2,0,H,8,1,16,14,9,9,1698.6073,1705.016724,15334,5.2,3.6
2018-05-20,Spanish La Liga,Ath Bilbao,Espanol,0,1,A,3,4,16,11,4,10,1706.162231,1715.488647,15271,4.4,4
2018-05-10,Spanish La Liga,Ath Bilbao,Sociedad,1,3,A,5,3,8,9,4,4,1713.176025,1723.00708,15176,4.2,3.8
2018-05-05,Spanish La Liga,Ath Bilbao,Betis,2,0,H,5,3,16,6,4,13,1703.66626,1739.461182,15146,4,4
2018-04-23,Spanish La Liga,Ath Bilbao,Levante,1,3,A,5,7,16,15,5,10,1724.947998,1635.741943,15026,4.2,4.2
2018-04-14,Spanish La Liga,Ath Bilbao,La Coruna,2,3,A,4,3,16,18,7,5,1730.463379,1579.215332,14859,3.4,3.2
2018-03-31,Spanish La Liga,Ath Bilbao,Celta,1,1,D,2,3,16,13,7,7,1719.370361,1705.611206,14710,2.8,3
2018-02-28,Spanish La Liga,Ath Bilbao,Valencia,1,1,D,4,4,16,4,5,9,1738.516479,1767.629395,14462,3,3.2
2018-02-25,Spanish La Liga,Ath Bilbao,Malaga,2,1,H,6,4,16,20,3,2,1735.173096,1604.341309,14444,3.2,3
2018-01-26,Spanish La Liga,Ath Bilbao,Eibar,1,1,D,1,2,16,9,9,10,1755.131226,1698.503784,14087,3,3.2
2017-12-16,Spanish La Liga,Ath Bilbao,Sociedad,0,0,D,1,2,16,12,6,5,1740.827759,1709.329956,13687,3.2,4
2017-11-19,Spanish La Liga,Ath Bilbao,Villarreal,1,1,D,3,4,16,5,3,13,1718.890869,1779.195801,13395,3.8,5
2017-11-02,Spanish La Liga,Ath Bilbao,La Coruna,2,1,H,5,3,7,16,6,6,1724.091431,1627.072266,13262,4.6,6
2017-10-28,Spanish La Liga,Ath Bilbao,Barcelona,0,2,A,5,5,16,1,4,13,1735.600586,2034.021729,13197,4,5.8
2017-10-14,Spanish La Liga,Ath Bilbao,Sevilla,1,0,H,2,6,16,7,4,12,1753.735474,1834.261841,13025,3.8,5.6
2017-10-09,Spanish La Liga,Ath Bilbao,Girona,2,0,H,4,7,16,10,5,4,1753.735474,1621.715088,12967,4.6,4.8
2017-09-20,Spanish La Liga,Ath Bilbao,Ath Madrid,1,2,A,7,9,16,2,7,11,1791.319214,1955.220825,12800,4.4,3.8
2017-08-20,Spanish La Liga,Ath Bilbao,Getafe,0,0,D,2,2,16,8,7,8,1791.54126,1653.983154,12593,4.8,2.6
2017-08-01,Spanish La Liga,Ath Bilbao,Alaves,0,0,D,4,4,7,9,9,8,1780.996948,1712.67395,12504,5.8,2.6
2017-05-14,Spanish La Liga,Ath Bilbao,Leganes,1,1,D,6,2,7,17,12,6,1788.767822,1618.668335,12362,6,2.2
2017-05-03,Spanish La Liga,Ath Bilbao,Malaga,1,0,H,3,2,7,11,6,4,1799.380859,1711.186768,12264,5.8,2.6
2017-04-27,Spanish La Liga,Ath Bilbao,Betis,2,1,H,9,3,7,15,12,6,1779.937988,1669.597412,12191,6.6,2.6
2017-04-14,Spanish La Liga,Ath Bilbao,Las Palmas,5,1,H,7,2,7,14,9,6,1759.709229,1683.291504,12085,5.6,2.8
2017-04-04,Spanish La Liga,Ath Bilbao,Espanol,2,0,H,5,2,7,8,9,8,1763.237793,1723.938843,12055,5.4,3
2017-03-18,Spanish La Liga,Ath Bilbao,Real Madrid,1,2,A,5,4,7,1,9,10,1762.194336,2035.957886,11961,5.4,3.6
2017-02-26,Spanish La Liga,Ath Bilbao,Granada,3,1,H,7,2,7,20,7,6,1732.335693,1607.573608,11902,5.8,3.6
2017-02-12,Spanish La Liga,Ath Bilbao,Real Madrid,0,0,D,4,4,16,3,2,10,1775.493164,2044.652222,11818,5.4,3.6
2017-01-29,Spanish La Liga,Ath Bilbao,Sp Gijon,2,1,H,6,3,7,18,6,1,1772.011597,1622.294922,11747,5.4,3.4
2017-01-22,Spanish La Liga,Ath Bilbao,Ath Madrid,2,2,D,5,5,7,3,8,10,1769.720825,1941.619751,11701,6.4,3.4
2016-12-19,Spanish La Liga,Ath Bilbao,Celta,2,1,H,7,4,7,13,7,7,1772.631836,1730.415771,11524,6.8,3.2
2016-11-20,Spanish La Liga,Ath Bilbao,Villarreal,1,0,H,5,2,7,5,5,10,1789.362915,1780.001953,11368,6.8,2.8
2016-10-30,Spanish La Liga,Ath Bilbao,Osasuna,1,1,D,4,3,7,19,9,4,1805.864136,1610.207397,11272,6.6,2.8
2016-10-16,Spanish La Liga,Ath Bilbao,Sociedad,3,2,H,11,3,7,6,12,7,1826.597412,1753.047241,11157,6.6,2.8
2016-10-04,Spanish La Liga,Ath Bilbao,Vallecano,1,0,H,7,4,5,18,10,5,1826.597412,1670.532837,11055,4.6,2.6
2016-09-24,Spanish La Liga,Ath Bilbao,Sevilla,3,1,H,7,2,7,4,9,11,1821.704956,1828.433838,11013,4.4,2.6
2016-09-18,Spanish La Liga,Ath Bilbao,Valencia,2,1,H,4,2,7,12,7,0,1811.445068,1715.812622,10925,4.2,2.6
2016-08-28,Spanish La Liga,Ath Bilbao,Barcelona,0,1,A,4,3,7,2,8,15,1829.4104,2056.631348,10845,4.4,3
2016-06-02,Spanish La Liga,Ath Bilbao,Villarreal,0,0,D,1,2,5,4,7,11,1846.062988,1809.60791,10603,5.4,2.6
2016-05-14,Spanish La Liga,Ath Bilbao,Sevilla,3,1,H,6,4,5,7,8,4,1834.761108,1815.070313,10546,5.4,2.6
2016-04-20,Spanish La Liga,Ath Bilbao,Ath Madrid,0,1,A,6,2,5,3,10,12,1839.615112,1989.787964,10401,5.2,2.8
2016-04-12,Spanish La Liga,Ath Bilbao,Eibar,3,1,H,5,4,7,10,5,10,1814.561035,1675.48291,10333,4.4,3.2
2016-03-13,Spanish La Liga,Ath Bilbao,Betis,3,1,H,9,1,5,10,9,9,1831.256714,1707.800903,10242,4.6,3.2
2016-03-04,Spanish La Liga,Ath Bilbao,Granada,1,1,D,1,2,5,16,12,8,1816.305176,1644.677246,10215,3.8,3.4
2016-03-01,Spanish La Liga,Ath Bilbao,Las Palmas,2,2,D,5,5,5,11,10,6,1809.723877,1650.671631,10178,4,3.4
2016-02-21,Spanish La Liga,Ath Bilbao,Sociedad,0,1,A,2,4,5,9,7,10,1799.726563,1737.603516,10117,4.4,2.6
2016-02-03,Spanish La Liga,Ath Bilbao,La Coruna,4,1,H,6,4,5,15,7,3,1790.731323,1704.178223,9971,4.6,2.8
2016-01-24,Spanish La Liga,Ath Bilbao,Eibar,5,2,H,5,2,5,14,7,12,1775.764526,1704.02417,9904,4.6,2
2016-01-05,Spanish La Liga,Ath Bilbao,Celta,2,1,H,2,2,5,6,8,9,1787.038086,1764.367798,9779,4.6,2.8
2015-12-20,Spanish La Liga,Ath Bilbao,Levante,2,0,H,7,1,5,20,7,5,1778.280151,1633.201294,9716,5.4,3
2015-11-01,Spanish La Liga,Ath Bilbao,Elche,1,2,A,3,5,7,13,4,1,1787.160889,1636.460815,9456,5,3.2
2015-10-26,Spanish La Liga,Ath Bilbao,Sp Gijon,3,0,H,6,0,5,17,5,7,1779.604492,1693.769653,9403,5.2,3
2015-09-23,Spanish La Liga,Ath Bilbao,Real Madrid,1,2,A,5,6,5,2,6,13,1783.552734,2063.78833,9191,4.4,3.8
2015-09-13,Spanish La Liga,Ath Bilbao,Getafe,3,1,H,6,3,5,19,7,1,1787.283691,1642.05957,9120,3.8,2.8
2015-09-05,Spanish La Liga,Ath Bilbao,La Coruna,1,1,D,5,2,7,16,8,3,1787.283691,1669.699463,9077,3.8,4.4
2015-09-04,Spanish La Liga,Ath Bilbao,Valencia,1,1,D,4,4,7,4,12,11,1787.283691,1885.774292,9073,3.2,4.4
2015-08-23,Spanish La Liga,Ath Bilbao,Barcelona,0,1,A,2,4,5,1,9,13,1800.718018,2086.938232,9010,2.8,4
2015-08-11,Spanish La Liga,Ath Bilbao,Espanol,2,1,H,2,1,5,13,11,4,1802.858643,1740.880249,8924,4,3.6
2015-08-02,Spanish La Liga,Ath Bilbao,Barcelona,2,5,A,6,11,7,1,4,12,1802.819824,2085.816406,8883,4.2,5
2015-07-03,Spanish La Liga,Ath Bilbao,Real Madrid,1,0,H,2,2,7,2,10,10,1802.02002,2060.595459,8824,4.6,3
2015-06-12,Spanish La Liga,Ath Bilbao,Malaga,0,0,D,2,2,5,8,12,4,1802.02002,1720.396362,8783,5.6,3.4
2015-05-23,Spanish La Liga,Ath Bilbao,Villarreal,4,0,H,8,2,7,6,9,8,1786.520142,1785.297852,8699,6.4,3.2
2015-04-28,Spanish La Liga,Ath Bilbao,Sociedad,1,1,D,3,8,7,12,7,3,1780.032593,1743.126587,8587,6,3
2015-04-18,Spanish La Liga,Ath Bilbao,Getafe,4,0,H,8,1,7,15,7,7,1763.797974,1693.650391,8498,6.4,2
2015-04-10,Spanish La Liga,Ath Bilbao,Valencia,3,1,H,7,4,5,12,4,8,1768.657593,1870.366699,8470,5.2,2.6
2015-03-21,Spanish La Liga,Ath Bilbao,Almeria,2,1,H,6,1,7,19,13,3,1770.002808,1650.528809,8368,4.8,2.4
2015-02-22,Spanish La Liga,Ath Bilbao,Vallecano,1,0,H,6,1,7,11,5,6,1753.49707,1673.593872,8228,4.8,3.2
2015-01-25,Spanish La Liga,Ath Bilbao,Malaga,1,1,D,5,3,7,9,1,7,1745.215332,1757.703491,8073,5,3.4
2014-12-21,Spanish La Liga,Ath Bilbao,Ath Madrid,1,4,A,2,4,7,3,8,9,1786.010864,1949.416382,7918,4.8,3
2014-11-21,Spanish La Liga,Ath Bilbao,Espanol,3,1,H,5,3,7,10,8,5,1772.276001,1677.958862,7684,4.6,2.6
2014-11-05,Spanish La Liga,Ath Bilbao,Sociedad,1,1,D,6,5,4,7,12,8,1789.391602,1725.30603,7680,4.6,2.4
2014-11-01,Spanish La Liga,Ath Bilbao,Almeria,6,1,H,7,2,4,17,10,7,1780.288696,1664.380249,7631,4.4,1.8
2014-10-18,Spanish La Liga,Ath Bilbao,Celta,1,1,D,4,1,7,8,1,8,1782.095093,1743.026978,7537,3.6,2
2014-09-27,Spanish La Liga,Ath Bilbao,Eibar,0,0,D,1,2,7,18,3,7,1811.454224,1636.669434,7465,3.6,2.4
2014-09-20,Spanish La Liga,Ath Bilbao,Granada,0,1,A,5,2,7,17,5,8,1835.234741,1672.660522,7372,4.6,2.2
2014-08-30,Spanish La Liga,Ath Bilbao,Levante,3,0,H,5,2,7,14,8,7,1839.197632,1722.357178,7208,4,2.4
2014-06-12,Spanish La Liga,Ath Bilbao,Cordoba,0,1,A,3,3,7,20,13,3,1839.495483,1582.288452,7026,4.6,2.6
2014-04-27,Spanish La Liga,Ath Bilbao,Sevilla,3,1,H,4,3,4,5,7,12,1812.928833,1856.229736,6876,6,2.2
2014-04-14,Spanish La Liga,Ath Bilbao,Malaga,3,0,H,6,1,4,11,8,9,1805.731689,1747.134399,6795,5.8,3
2014-03-29,Spanish La Liga,Ath Bilbao,Ath Madrid,1,2,A,2,3,4,1,9,13,1794.479492,1939.714722,6684,5,3
2014-03-22,Spanish La Liga,Ath Bilbao,Getafe,1,0,H,8,3,4,13,8,3,1793.562744,1656.429199,6613,5.2,3
2014-02-28,Spanish La Liga,Ath Bilbao,Granada,4,0,H,10,1,4,15,8,3,1779.131592,1662.50415,6510,6.4,3.2
2014-02-16,Spanish La Liga,Ath Bilbao,Espanol,1,2,A,3,7,4,14,11,7,1768.01123,1684.618896,6447,6.2,4
2014-02-11,Spanish La Liga,Ath Bilbao,Sevilla,1,0,H,2,1,7,5,5,12,1768.01123,1748.269775,6413,6.4,3.6
2014-02-02,Spanish La Liga,Ath Bilbao,Real Madrid,1,1,D,3,3,4,3,12,15,1763.834961,2034.080811,6371,7.4,4.6
2014-01-20,Spanish La Liga,Ath Bilbao,Valladolid,4,2,H,14,4,4,19,10,4,1742.709229,1638.94458,6302,7.8,5.2
2013-12-22,Spanish La Liga,Ath Bilbao,Vallecano,2,1,H,9,5,4,12,10,4,1736.228027,1618.661011,6150,5.6,4.8
2013-11-05,Spanish La Liga,Ath Bilbao,Mallorca,2,1,H,4,5,12,18,3,5,1712.577637,1609.932129,5936,4.4,4.8
2013-11-01,Spanish La Liga,Ath Bilbao,Vallecano,1,2,A,7,6,12,8,6,9,1715.893311,1639.538696,5915,4.6,4.8
2013-10-31,Spanish La Liga,Ath Bilbao,Elche,2,2,D,5,6,4,16,10,9,1720.521851,1632.221924,5914,4.8,4.6
2013-10-21,Spanish La Liga,Ath Bilbao,Villarreal,2,0,H,3,2,4,6,7,8,1699.991455,1739.509277,5845,5,4
2013-10-03,Spanish La Liga,Ath Bilbao,Valencia,1,0,H,3,5,12,5,4,9,1697.023804,1793.181396,5761,6.2,4.2
2013-10-02,Spanish La Liga,Ath Bilbao,Espanol,0,4,A,5,5,12,13,5,10,1698.298096,1703.396973,5739,6,4.2
2013-09-26,Spanish La Liga,Ath Bilbao,Betis,2,1,H,8,5,4,20,9,5,1698.163574,1730.446411,5678,6.6,4.2
2013-09-16,Spanish La Liga,Ath Bilbao,Celta,3,2,H,6,3,4,9,7,11,1705.492065,1669.032104,5600,5.8,4
2013-09-11,Spanish La Liga,Ath Bilbao,Levante,2,1,H,9,3,4,10,8,7,1705.492065,1688.990967,5546,5.2,4.6
2013-08-23,Spanish La Liga,Ath Bilbao,Osasuna,2,0,H,2,5,4,18,10,6,1696.577148,1673.674561,5408,3.8,5.2
2013-06-10,Spanish La Liga,Ath Bilbao,Valencia,1,1,D,8,5,4,8,6,9,1681.895264,1818.726685,5281,4.4,5.2
2013-05-26,Spanish La Liga,Ath Bilbao,Levante,0,1,A,4,4,12,11,9,2,1690.677368,1664.16687,5223,4.8,5.4
2013-04-27,Spanish La Liga,Ath Bilbao,Barcelona,2,2,D,3,6,12,1,4,13,1669.903809,2041.542725,5065,5.2,5
2013-04-14,Spanish La Liga,Ath Bilbao,Real Madrid,0,3,A,2,6,12,2,9,13,1682.688232,2039.351929,4985,5.4,4.4
2013-02-22,Spanish La Liga,Ath Bilbao,Sociedad,1,3,A,5,5,12,4,5,11,1671.88208,1744.090332,4715,5.6,4
2013-01-27,Spanish La Liga,Ath Bilbao,Ath Madrid,3,0,H,10,6,12,3,4,10,1684.588989,1868.519287,4574,5.8,4
2013-01-12,Spanish La Liga,Ath Bilbao,Barcelona,1,0,H,6,2,4,2,10,15,1680.18811,2087.466064,4470,4.2,4.2
2013-01-04,Spanish La Liga,Ath Bilbao,Granada,1,0,H,4,3,12,15,6,2,1696.944458,1633.078613,4425,5,5.4
2012-12-22,Spanish La Liga,Ath Bilbao,Zaragoza,0,2,A,3,4,12,20,7,4,1711.938965,1695.830078,4385,4.4,5.6
2012-11-25,Spanish La Liga,Ath Bilbao,La Coruna,1,1,D,6,5,12,19,6,4,1704.55896,1702.500366,4243,4.2,5
2012-11-11,Spanish La Liga,Ath Bilbao,Sevilla,2,1,H,2,7,12,9,6,4,1696.201904,1756.539429,4135,4.6,5.8
2012-10-28,Spanish La Liga,Ath Bilbao,Getafe,1,2,A,10,8,12,10,5,6,1723.334717,1718.628662,4032,5.4,5
2012-09-23,Spanish La Liga,Ath Bilbao,Malaga,0,0,D,1,4,12,6,4,13,1747.807251,1798.844849,3815,5,4.4
2012-09-12,Spanish La Liga,Ath Bilbao,Celta,1,0,H,2,1,12,17,7,5,1752.871338,1699.919434,3717,5,3.8
2012-08-19,Spanish La Liga,Ath Bilbao,Betis,3,5,A,8,9,12,7,4,5,1764.956299,1714.295166,3644,5,3.8
2012-08-04,Spanish La Liga,Ath Bilbao,Sevilla,1,0,H,6,3,10,9,1,9,1764.894897,1751.210571,3598,4.8,2.8
2012-07-10,Spanish La Liga,Ath Bilbao,Osasuna,1,0,H,8,5,12,16,5,4,1764.326172,1740.3573,3570,5,3.4
2012-05-05,Spanish La Liga,Ath Bilbao,Getafe,0,0,D,1,1,10,11,7,4,1793.337769,1709.582642,3386,4.2,3.2
2012-04-15,Spanish La Liga,Ath Bilbao,Mallorca,1,0,H,2,1,10,8,5,7,1801.177002,1731.127441,3244,4.6,4.4
2012-04-03,Spanish La Liga,Ath Bilbao,Sociedad,2,0,H,7,4,10,12,8,9,1789.31958,1674.408203,3198,5,5.6
2012-04-02,Spanish La Liga,Ath Bilbao,Espanol,3,3,D,7,6,10,14,10,11,1789.31958,1718.681519,3185,4.2,5
2012-03-25,Spanish La Liga,Ath Bilbao,Sp Gijon,1,1,D,4,4,10,19,4,4,1774.432495,1646.534424,3134,3.2,5.8
2012-03-18,Spanish La Liga,Ath Bilbao,Valencia,0,3,A,3,7,10,3,7,7,1795.749878,1836.4552,3071,4.2,5.8
2012-02-19,Spanish La Liga,Ath Bilbao,Malaga,3,0,H,4,7,10,4,7,6,1735.615234,1701.88562,2914,4.6,4.8
2012-02-09,Spanish La Liga,Ath Bilbao,Valladolid,2,0,H,3,1,12,14,1,9,1742.900024,1649.192627,2850,4.6,4.4
2012-02-05,Spanish La Liga,Ath Bilbao,Real Madrid,0,3,A,2,10,10,1,10,13,1742.900024,2040.921997,2819,4.4,4.6
2012-01-15,Spanish La Liga,Ath Bilbao,Levante,3,0,H,9,4,10,6,6,7,1731.571045,1712.855957,2717,4.8,3.4
2011-12-17,Spanish La Liga,Ath Bilbao,Zaragoza,2,1,H,5,2,10,16,6,1,1727.059326,1631.51001,2516,4.2,3.8
2011-11-27,Spanish La Liga,Ath Bilbao,Granada,0,1,A,4,5,10,17,9,5,1758.849121,1586.015015,2452,4.4,4
2011-11-12,Spanish La Liga,Ath Bilbao,Santander,1,1,D,2,2,10,20,6,7,1746.644409,1659.986816,2352,5.4,4.2
2011-10-27,Spanish La Liga,Ath Bilbao,Ath Madrid,3,0,H,4,4,10,5,8,6,1716.212158,1734.791504,2263,5.4,4.2
2011-10-17,Spanish La Liga,Ath Bilbao,Osasuna,3,1,H,6,6,10,7,4,6,1716.248901,1700.928711,2198,5.4,4.6
2011-09-24,Spanish La Liga,Ath Bilbao,Villarreal,1,1,D,6,3,10,18,4,4,1698.006104,1753.591309,2048,5,4.2
2011-09-18,Spanish La Liga,Ath Bilbao,Betis,2,3,A,9,6,10,13,5,6,1714.533081,1683.947021,1992,4.6,5.4
2011-09-04,Spanish La Liga,Ath Bilbao,Real Madrid,0,3,A,2,2,6,2,7,12,1722.639893,2008.41272,1944,4,4.8
2011-08-28,Spanish La Liga,Ath Bilbao,Vallecano,1,1,D,4,6,10,15,7,0,1727.817627,1623.906616,1897,5,5
2011-07-05,Spanish La Liga,Ath Bilbao,Levante,3,2,H,4,4,6,14,9,8,1730.822388,1663.384399,1785,5.4,4
2011-06-11,Spanish La Liga,Ath Bilbao,Barcelona,2,2,D,4,9,10,2,11,13,1730.822388,2068.915039,1749,5.8,3.8
2011-06-03,Spanish La Liga,Ath Bilbao,Sevilla,2,0,H,6,3,6,5,3,8,1730.822388,1751.668213,1713,6.2,2.8
2011-05-15,Spanish La Liga,Ath Bilbao,Malaga,1,1,D,7,3,6,11,9,15,1722.190918,1703.194824,1614,6.2,3.2
2011-05-02,Spanish La Liga,Ath Bilbao,Sp Gijon,3,0,H,6,1,6,10,10,10,1732.594727,1687.657837,1511,6.2,3.2
2011-04-23,Spanish La Liga,Ath Bilbao,Sociedad,2,1,H,6,3,6,15,7,3,1731.793701,1625.13269,1426,5.8,3.6
2011-03-20,Spanish La Liga,Ath Bilbao,Villarreal,0,1,A,6,4,6,4,4,6,1714.884888,1778.983521,1328,5.4,3.8
2011-02-27,Spanish La Liga,Ath Bilbao,Valencia,1,2,A,6,5,6,3,9,11,1714.5177,1818.147339,1214,5.6,4.2
2011-02-01,Spanish La Liga,Ath Bilbao,La Coruna,1,2,A,7,3,6,18,9,7,1715.417114,1637.673218,1040,5.4,3.8
2011-01-24,Spanish La Liga,Ath Bilbao,Hercules,3,0,H,4,3,6,19,10,7,1692.092407,1642.364502,993,4.8,3.8
2011-01-15,Spanish La Liga,Ath Bilbao,Santander,2,1,H,4,4,6,12,7,6,1687.219238,1642.53064,931,4.6,4.2
2010-12-12,Spanish La Liga,Ath Bilbao,Espanol,2,1,H,7,6,6,8,6,13,1679.271484,1700.653687,769,5.2,3.8
2010-11-28,Spanish La Liga,Ath Bilbao,Osasuna,1,0,H,5,3,6,9,6,9,1687.4823,1656.951294,728,5.2,3.2
2010-11-13,Spanish La Liga,Ath Bilbao,Almeria,1,0,H,4,3,6,20,6,4,1679.736938,1632.47229,595,5,4.6
